"subid","familiarity","orientation","target_sex","target_presence","set_size","target_position","img1","img2","img3","img4","img5","img6","stimuli_combination","jitter","keypress","correct","RT"
"sub001","Stranger","Upright","Male","Target Absent",4,0,"none","c_m4_1.jpg","c_m7_2.jpg","none","c_m3_1.jpg","c_m1_1.jpg","c_m1_1.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m7_2.jpg:none:none",0.85,0,1,1047.1
"sub001","Stranger","Upright","Male","Target Absent",6,0,"c_m8_2.jpg","c_m4_1.jpg","c_m7_1.jpg","c_m1_1.jpg","c_m3_1.jpg","c_m6_2.jpg","c_m1_1.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m6_2.jpg:c_m7_1.jpg:c_m8_2.jpg",0.93333,0,1,851.79
"sub001","Stranger","Upright","Male","Target Absent",4,0,"c_m1_2.jpg","none","c_m7_1.jpg","c_m6_2.jpg","none","c_m3_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m6_2.jpg:c_m7_1.jpg:none:none",0.81667,0,1,919.66
"sub001","Stranger","Upright","Male","Target Absent",2,0,"c_m3_1.jpg","none","none","c_m1_1.jpg","none","none","c_m1_1.jpg:c_m3_1.jpg:none:none:none:none",0.93333,0,1,576.96
"sub001","Stranger","Upright","Male","Target Absent",4,0,"c_m7_2.jpg","none","c_m1_2.jpg","c_m4_2.jpg","none","c_m8_2.jpg","c_m1_2.jpg:c_m4_2.jpg:c_m7_2.jpg:c_m8_2.jpg:none:none",0.93333,0,1,1080.4
"sub001","Stranger","Upright","Male","Target Absent",2,0,"none","c_m6_1.jpg","none","none","c_m1_1.jpg","none","c_m1_1.jpg:c_m6_1.jpg:none:none:none:none",0.95,0,1,659.63
"sub001","Stranger","Upright","Male","Target Absent",2,0,"none","none","c_m6_1.jpg","none","none","c_m4_1.jpg","c_m4_1.jpg:c_m6_1.jpg:none:none:none:none",0.98333,0,1,567.54
"sub001","Stranger","Upright","Male","Target Present",4,3,"c_m1_2.jpg","none","c_m5_1.jpg","c_m6_2.jpg","none","c_m7_2.jpg","c_m1_2.jpg:c_m5_1.jpg:c_m6_2.jpg:c_m7_2.jpg:none:none",1,1,1,686.88
"sub001","Stranger","Upright","Male","Target Present",4,6,"c_m3_2.jpg","none","c_m8_1.jpg","c_m4_1.jpg","none","c_m5_2.jpg","c_m3_2.jpg:c_m4_1.jpg:c_m5_2.jpg:c_m8_1.jpg:none:none",0.95,1,1,1025.5
"sub001","Stranger","Upright","Male","Target Present",4,6,"none","c_m4_2.jpg","c_m1_2.jpg","none","c_m6_2.jpg","c_m5_2.jpg","c_m1_2.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m6_2.jpg:none:none",0.91667,1,1,662.8
"sub001","Stranger","Upright","Male","Target Absent",6,0,"c_m1_2.jpg","c_m4_2.jpg","c_m6_2.jpg","c_m3_1.jpg","c_m7_2.jpg","c_m8_1.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m6_2.jpg:c_m7_2.jpg:c_m8_1.jpg",1,0,1,1018.9
"sub001","Stranger","Upright","Male","Target Present",4,4,"c_m8_2.jpg","none","c_m1_1.jpg","c_m5_1.jpg","none","c_m6_2.jpg","c_m1_1.jpg:c_m5_1.jpg:c_m6_2.jpg:c_m8_2.jpg:none:none",0.91667,1,1,624.12
"sub001","Stranger","Upright","Male","Target Absent",2,0,"none","c_m4_2.jpg","none","none","c_m7_2.jpg","none","c_m4_2.jpg:c_m7_2.jpg:none:none:none:none",0.8,0,1,549.5
"sub001","Stranger","Upright","Male","Target Absent",2,0,"none","c_m3_2.jpg","none","none","c_m7_2.jpg","none","c_m3_2.jpg:c_m7_2.jpg:none:none:none:none",0.81667,0,1,781.45
"sub001","Stranger","Upright","Male","Target Absent",6,0,"c_m1_1.jpg","c_m6_1.jpg","c_m7_1.jpg","c_m3_1.jpg","c_m4_1.jpg","c_m8_1.jpg","c_m1_1.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m6_1.jpg:c_m7_1.jpg:c_m8_1.jpg",0.98333,0,1,980.21
"sub001","Stranger","Upright","Male","Target Present",6,1,"c_m5_2.jpg","c_m6_2.jpg","c_m3_1.jpg","c_m7_2.jpg","c_m4_2.jpg","c_m8_1.jpg","c_m3_1.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m6_2.jpg:c_m7_2.jpg:c_m8_1.jpg",0.9,1,1,691.4
"sub001","Stranger","Upright","Male","Target Absent",6,0,"c_m4_1.jpg","c_m8_2.jpg","c_m1_2.jpg","c_m3_1.jpg","c_m6_2.jpg","c_m7_1.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m6_2.jpg:c_m7_1.jpg:c_m8_2.jpg",0.96667,0,1,1078.1
"sub001","Stranger","Upright","Male","Target Absent",4,0,"c_m7_2.jpg","none","c_m4_1.jpg","c_m8_2.jpg","none","c_m1_1.jpg","c_m1_1.jpg:c_m4_1.jpg:c_m7_2.jpg:c_m8_2.jpg:none:none",0.83333,0,1,977.32
"sub001","Stranger","Upright","Female","Target Present",4,1,"c_f2_1.jpg","c_f1_2.jpg","none","c_f6_2.jpg","c_f3_2.jpg","none","c_f1_2.jpg:c_f2_1.jpg:c_f3_2.jpg:c_f6_2.jpg:none:none",0.83333,1,1,665.1
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f8_1.jpg","c_f5_1.jpg","c_f1_1.jpg","c_f7_2.jpg","c_f3_1.jpg","c_f6_2.jpg","c_f1_1.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f6_2.jpg:c_f7_2.jpg:c_f8_1.jpg",0.81667,0,1,1421.7
"sub001","Stranger","Upright","Female","Target Present",6,1,"c_f2_1.jpg","c_f6_2.jpg","c_f1_2.jpg","c_f8_2.jpg","c_f5_2.jpg","c_f3_2.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f8_2.jpg",0.86667,1,1,588.47
"sub001","Stranger","Upright","Female","Target Absent",4,0,"c_f7_2.jpg","c_f1_1.jpg","none","c_f5_2.jpg","c_f3_1.jpg","none","c_f1_1.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f7_2.jpg:none:none",0.95,0,1,1052.5
"sub001","Stranger","Upright","Female","Target Absent",2,0,"none","c_f6_2.jpg","none","none","c_f1_1.jpg","none","c_f1_1.jpg:c_f6_2.jpg:none:none:none:none",0.96667,0,1,649.65
"sub001","Stranger","Upright","Female","Target Present",2,6,"none","none","c_f3_2.jpg","none","none","c_f2_2.jpg","c_f2_2.jpg:c_f3_2.jpg:none:none:none:none",0.95,1,1,1031
"sub001","Stranger","Upright","Female","Target Present",4,6,"c_f3_1.jpg","none","c_f7_1.jpg","c_f6_1.jpg","none","c_f2_2.jpg","c_f2_2.jpg:c_f3_1.jpg:c_f6_1.jpg:c_f7_1.jpg:none:none",0.8,1,1,773.73
"sub001","Stranger","Upright","Female","Target Present",4,6,"c_f3_2.jpg","none","c_f8_1.jpg","c_f7_1.jpg","none","c_f2_2.jpg","c_f2_2.jpg:c_f3_2.jpg:c_f7_1.jpg:c_f8_1.jpg:none:none",0.96667,1,1,702.27
"sub001","Stranger","Upright","Female","Target Absent",4,0,"c_f5_1.jpg","c_f1_2.jpg","none","c_f7_2.jpg","c_f3_1.jpg","none","c_f1_2.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f7_2.jpg:none:none",0.98333,0,1,1073.5
"sub001","Stranger","Upright","Female","Target Absent",2,0,"c_f6_2.jpg","none","none","c_f3_1.jpg","none","none","c_f3_1.jpg:c_f6_2.jpg:none:none:none:none",0.96667,0,1,742.26
"sub001","Stranger","Upright","Female","Target Present",2,3,"none","none","c_f2_2.jpg","none","none","c_f8_2.jpg","c_f2_2.jpg:c_f8_2.jpg:none:none:none:none",0.8,1,1,592.2
"sub001","Stranger","Upright","Female","Target Present",6,4,"c_f6_1.jpg","c_f5_2.jpg","c_f1_2.jpg","c_f2_1.jpg","c_f8_1.jpg","c_f3_1.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_1.jpg:c_f8_1.jpg",0.86667,1,1,896.21
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f1_2.jpg","c_f8_2.jpg","c_f5_2.jpg","c_f3_2.jpg","c_f7_2.jpg","c_f6_2.jpg","c_f1_2.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_2.jpg:c_f8_2.jpg",0.95,0,1,1428.2
"sub001","Stranger","Upright","Female","Target Present",4,1,"c_f2_1.jpg","none","c_f1_2.jpg","c_f6_1.jpg","none","c_f8_1.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f6_1.jpg:c_f8_1.jpg:none:none",0.95,1,1,650.75
"sub001","Stranger","Upright","Female","Target Absent",4,0,"c_f1_1.jpg","c_f6_1.jpg","none","c_f8_2.jpg","c_f3_1.jpg","none","c_f1_1.jpg:c_f3_1.jpg:c_f6_1.jpg:c_f8_2.jpg:none:none",0.83333,0,1,1096.2
"sub001","Stranger","Upright","Female","Target Present",2,2,"none","c_f2_1.jpg","none","none","c_f7_1.jpg","none","c_f2_1.jpg:c_f7_1.jpg:none:none:none:none",0.85,1,1,556.03
"sub001","Stranger","Upright","Female","Target Absent",2,0,"none","c_f7_2.jpg","none","none","c_f8_1.jpg","none","c_f7_2.jpg:c_f8_1.jpg:none:none:none:none",0.93333,0,1,789.37
"sub001","Stranger","Upright","Female","Target Present",4,5,"c_f8_1.jpg","c_f3_2.jpg","none","c_f5_1.jpg","c_f2_1.jpg","none","c_f2_1.jpg:c_f3_2.jpg:c_f5_1.jpg:c_f8_1.jpg:none:none",0.9,1,1,845.47
"sub001","Stranger","Upright","Female","Target Present",2,4,"c_f5_1.jpg","none","none","c_f2_2.jpg","none","none","c_f2_2.jpg:c_f5_1.jpg:none:none:none:none",0.93333,1,1,515.33
"sub001","Stranger","Upright","Female","Target Absent",4,0,"none","c_f6_1.jpg","c_f3_2.jpg","none","c_f7_2.jpg","c_f5_1.jpg","c_f3_2.jpg:c_f5_1.jpg:c_f6_1.jpg:c_f7_2.jpg:none:none",0.85,0,1,821.94
"sub001","Stranger","Upright","Female","Target Present",2,6,"none","none","c_f3_1.jpg","none","none","c_f2_1.jpg","c_f2_1.jpg:c_f3_1.jpg:none:none:none:none",0.83333,1,1,1028.6
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f7_2.jpg","c_f3_1.jpg","c_f1_1.jpg","c_f5_2.jpg","c_f6_2.jpg","c_f8_2.jpg","c_f1_1.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_2.jpg:c_f8_2.jpg",0.96667,0,1,1531.4
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f6_2.jpg","c_f7_2.jpg","c_f5_2.jpg","c_f8_2.jpg","c_f1_1.jpg","c_f3_2.jpg","c_f1_1.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_2.jpg:c_f8_2.jpg",0.95,0,1,1533.2
"sub001","Stranger","Upright","Female","Target Present",6,5,"c_f1_2.jpg","c_f8_2.jpg","c_f5_1.jpg","c_f6_1.jpg","c_f2_1.jpg","c_f3_2.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_2.jpg:c_f5_1.jpg:c_f6_1.jpg:c_f8_2.jpg",1,1,1,711.17
"sub001","Stranger","Upright","Female","Target Present",4,5,"c_f8_1.jpg","c_f6_1.jpg","none","c_f1_1.jpg","c_f2_1.jpg","none","c_f1_1.jpg:c_f2_1.jpg:c_f6_1.jpg:c_f8_1.jpg:none:none",0.81667,1,1,530.48
"sub001","Stranger","Upright","Female","Target Absent",4,0,"none","c_f5_1.jpg","c_f8_1.jpg","none","c_f1_2.jpg","c_f6_2.jpg","c_f1_2.jpg:c_f5_1.jpg:c_f6_2.jpg:c_f8_1.jpg:none:none",0.83333,0,1,1220.4
"sub001","Stranger","Upright","Female","Target Absent",2,0,"c_f6_1.jpg","none","none","c_f5_1.jpg","none","none","c_f5_1.jpg:c_f6_1.jpg:none:none:none:none",0.81667,0,1,1003.1
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f6_1.jpg","c_f1_2.jpg","c_f7_2.jpg","c_f8_2.jpg","c_f3_2.jpg","c_f5_2.jpg","c_f1_2.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_1.jpg:c_f7_2.jpg:c_f8_2.jpg",0.9,0,1,1546.4
"sub001","Stranger","Upright","Female","Target Absent",4,0,"c_f1_1.jpg","none","c_f8_1.jpg","c_f5_2.jpg","none","c_f3_1.jpg","c_f1_1.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f8_1.jpg:none:none",0.83333,0,1,1252.3
"sub001","Stranger","Upright","Female","Target Absent",2,0,"none","none","c_f8_2.jpg","none","none","c_f6_1.jpg","c_f6_1.jpg:c_f8_2.jpg:none:none:none:none",0.98333,0,1,913.66
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f1_1.jpg","c_f5_2.jpg","c_f7_1.jpg","c_f6_2.jpg","c_f3_1.jpg","c_f8_1.jpg","c_f1_1.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_1.jpg:c_f8_1.jpg",0.81667,0,1,1973
"sub001","Stranger","Upright","Female","Target Present",2,3,"none","none","c_f2_2.jpg","none","none","c_f6_1.jpg","c_f2_2.jpg:c_f6_1.jpg:none:none:none:none",0.8,1,1,909.54
"sub001","Stranger","Upright","Female","Target Present",4,5,"none","c_f3_2.jpg","c_f5_1.jpg","none","c_f2_2.jpg","c_f8_1.jpg","c_f2_2.jpg:c_f3_2.jpg:c_f5_1.jpg:c_f8_1.jpg:none:none",0.91667,1,1,600.83
"sub001","Stranger","Upright","Female","Target Present",2,2,"none","c_f2_1.jpg","none","none","c_f8_2.jpg","none","c_f2_1.jpg:c_f8_2.jpg:none:none:none:none",0.96667,1,1,696.17
"sub001","Stranger","Upright","Female","Target Present",4,5,"c_f5_2.jpg","c_f1_2.jpg","none","c_f3_2.jpg","c_f2_2.jpg","none","c_f1_2.jpg:c_f2_2.jpg:c_f3_2.jpg:c_f5_2.jpg:none:none",0.86667,1,1,724.22
"sub001","Stranger","Upright","Female","Target Present",2,2,"none","c_f2_2.jpg","none","none","c_f7_2.jpg","none","c_f2_2.jpg:c_f7_2.jpg:none:none:none:none",0.83333,1,1,718.95
"sub001","Stranger","Upright","Female","Target Present",4,1,"c_f2_1.jpg","c_f3_1.jpg","none","c_f1_1.jpg","c_f6_2.jpg","none","c_f1_1.jpg:c_f2_1.jpg:c_f3_1.jpg:c_f6_2.jpg:none:none",0.86667,1,1,977.43
"sub001","Stranger","Upright","Female","Target Present",6,5,"c_f8_1.jpg","c_f7_1.jpg","c_f1_1.jpg","c_f6_2.jpg","c_f2_1.jpg","c_f5_2.jpg","c_f1_1.jpg:c_f2_1.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_1.jpg:c_f8_1.jpg",0.83333,1,1,618.24
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f5_1.jpg","c_f6_1.jpg","c_f7_1.jpg","c_f3_1.jpg","c_f8_2.jpg","c_f1_2.jpg","c_f1_2.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f6_1.jpg:c_f7_1.jpg:c_f8_2.jpg",0.9,0,1,1312.9
"sub001","Stranger","Upright","Female","Target Present",4,3,"c_f6_2.jpg","none","c_f2_1.jpg","c_f8_2.jpg","none","c_f1_1.jpg","c_f1_1.jpg:c_f2_1.jpg:c_f6_2.jpg:c_f8_2.jpg:none:none",0.98333,1,1,1300
"sub001","Stranger","Upright","Female","Target Present",2,2,"none","c_f2_1.jpg","none","none","c_f6_1.jpg","none","c_f2_1.jpg:c_f6_1.jpg:none:none:none:none",0.93333,1,1,663.4
"sub001","Stranger","Upright","Female","Target Present",6,1,"c_f2_2.jpg","c_f5_2.jpg","c_f7_2.jpg","c_f6_2.jpg","c_f3_1.jpg","c_f8_2.jpg","c_f2_2.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_2.jpg:c_f8_2.jpg",0.81667,1,1,812.63
"sub001","Stranger","Upright","Female","Target Present",4,3,"c_f7_1.jpg","none","c_f2_2.jpg","c_f3_1.jpg","none","c_f1_1.jpg","c_f1_1.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f7_1.jpg:none:none",0.88333,1,1,747.92
"sub001","Stranger","Upright","Female","Target Absent",4,0,"c_f8_1.jpg","none","c_f1_1.jpg","c_f3_1.jpg","none","c_f5_2.jpg","c_f1_1.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f8_1.jpg:none:none",0.8,0,1,1214
"sub001","Stranger","Upright","Female","Target Absent",2,0,"c_f3_1.jpg","none","none","c_f1_2.jpg","none","none","c_f1_2.jpg:c_f3_1.jpg:none:none:none:none",0.9,0,1,884.57
"sub001","Stranger","Upright","Female","Target Absent",2,0,"none","c_f1_2.jpg","none","none","c_f6_2.jpg","none","c_f1_2.jpg:c_f6_2.jpg:none:none:none:none",0.88333,0,1,832.67
"sub001","Stranger","Upright","Female","Target Present",6,6,"c_f3_2.jpg","c_f1_2.jpg","c_f8_1.jpg","c_f5_2.jpg","c_f7_2.jpg","c_f2_2.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f7_2.jpg:c_f8_1.jpg",1,1,1,1678.5
"sub001","Stranger","Upright","Female","Target Present",2,3,"none","none","c_f2_2.jpg","none","none","c_f1_1.jpg","c_f1_1.jpg:c_f2_2.jpg:none:none:none:none",0.96667,1,1,507.23
"sub001","Stranger","Upright","Female","Target Present",2,3,"none","none","c_f2_1.jpg","none","none","c_f8_2.jpg","c_f2_1.jpg:c_f8_2.jpg:none:none:none:none",0.9,1,1,470.43
"sub001","Stranger","Upright","Female","Target Present",2,3,"none","none","c_f2_2.jpg","none","none","c_f6_2.jpg","c_f2_2.jpg:c_f6_2.jpg:none:none:none:none",0.98333,1,1,467.13
"sub001","Stranger","Upright","Female","Target Present",4,1,"c_f2_2.jpg","none","c_f5_2.jpg","c_f6_2.jpg","none","c_f3_1.jpg","c_f2_2.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_2.jpg:none:none",0.81667,1,1,935.72
"sub001","Stranger","Upright","Female","Target Absent",2,0,"c_f7_1.jpg","none","none","c_f8_2.jpg","none","none","c_f7_1.jpg:c_f8_2.jpg:none:none:none:none",0.88333,0,1,785.65
"sub001","Stranger","Upright","Female","Target Present",4,2,"none","c_f2_2.jpg","c_f6_2.jpg","none","c_f8_1.jpg","c_f5_2.jpg","c_f2_2.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f8_1.jpg:none:none",1,1,1,641.69
"sub001","Stranger","Upright","Female","Target Present",6,3,"c_f1_2.jpg","c_f7_1.jpg","c_f2_1.jpg","c_f8_2.jpg","c_f5_1.jpg","c_f3_2.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_2.jpg:c_f5_1.jpg:c_f7_1.jpg:c_f8_2.jpg",0.98333,1,1,511.78
"sub001","Stranger","Upright","Female","Target Absent",4,0,"c_f5_2.jpg","c_f1_2.jpg","none","c_f6_2.jpg","c_f3_2.jpg","none","c_f1_2.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f6_2.jpg:none:none",0.95,0,1,1163
"sub001","Stranger","Upright","Female","Target Absent",4,0,"c_f1_1.jpg","c_f5_2.jpg","none","c_f3_2.jpg","c_f8_1.jpg","none","c_f1_1.jpg:c_f3_2.jpg:c_f5_2.jpg:c_f8_1.jpg:none:none",0.93333,0,1,1468.3
"sub001","Stranger","Upright","Female","Target Absent",4,0,"none","c_f7_1.jpg","c_f1_2.jpg","none","c_f5_1.jpg","c_f6_1.jpg","c_f1_2.jpg:c_f5_1.jpg:c_f6_1.jpg:c_f7_1.jpg:none:none",0.86667,0,1,1552.9
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f1_2.jpg","c_f6_2.jpg","c_f8_1.jpg","c_f7_1.jpg","c_f5_1.jpg","c_f3_1.jpg","c_f1_2.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f6_2.jpg:c_f7_1.jpg:c_f8_1.jpg",1,0,1,1762.2
"sub001","Stranger","Upright","Female","Target Present",2,4,"c_f3_2.jpg","none","none","c_f2_2.jpg","none","none","c_f2_2.jpg:c_f3_2.jpg:none:none:none:none",0.81667,1,1,507.44
"sub001","Stranger","Upright","Female","Target Absent",2,0,"c_f3_1.jpg","none","none","c_f6_2.jpg","none","none","c_f3_1.jpg:c_f6_2.jpg:none:none:none:none",0.95,0,1,774.78
"sub001","Stranger","Upright","Female","Target Present",4,3,"c_f1_1.jpg","none","c_f2_2.jpg","c_f5_1.jpg","none","c_f8_2.jpg","c_f1_1.jpg:c_f2_2.jpg:c_f5_1.jpg:c_f8_2.jpg:none:none",0.93333,1,1,647.42
"sub001","Stranger","Upright","Female","Target Present",6,6,"c_f1_2.jpg","c_f6_1.jpg","c_f8_1.jpg","c_f7_2.jpg","c_f3_1.jpg","c_f2_2.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f6_1.jpg:c_f7_2.jpg:c_f8_1.jpg",0.96667,1,1,1125.4
"sub001","Stranger","Upright","Female","Target Present",2,1,"c_f2_2.jpg","none","none","c_f3_1.jpg","none","none","c_f2_2.jpg:c_f3_1.jpg:none:none:none:none",0.88333,1,1,720.05
"sub001","Stranger","Upright","Female","Target Present",6,1,"c_f2_2.jpg","c_f6_1.jpg","c_f5_1.jpg","c_f1_1.jpg","c_f7_2.jpg","c_f8_1.jpg","c_f1_1.jpg:c_f2_2.jpg:c_f5_1.jpg:c_f6_1.jpg:c_f7_2.jpg:c_f8_1.jpg",0.95,1,1,530.82
"sub001","Stranger","Upright","Female","Target Present",4,6,"c_f8_1.jpg","none","c_f7_1.jpg","c_f6_1.jpg","none","c_f2_1.jpg","c_f2_1.jpg:c_f6_1.jpg:c_f7_1.jpg:c_f8_1.jpg:none:none",0.96667,1,1,1501.3
"sub001","Stranger","Upright","Female","Target Absent",2,0,"c_f1_1.jpg","none","none","c_f7_1.jpg","none","none","c_f1_1.jpg:c_f7_1.jpg:none:none:none:none",0.86667,0,1,560.64
"sub001","Stranger","Upright","Female","Target Present",6,5,"c_f6_2.jpg","c_f5_1.jpg","c_f7_2.jpg","c_f8_1.jpg","c_f2_1.jpg","c_f1_2.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f5_1.jpg:c_f6_2.jpg:c_f7_2.jpg:c_f8_1.jpg",0.91667,1,1,601.92
"sub001","Stranger","Upright","Female","Target Present",6,1,"c_f2_2.jpg","c_f6_2.jpg","c_f1_1.jpg","c_f7_1.jpg","c_f3_1.jpg","c_f8_1.jpg","c_f1_1.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f6_2.jpg:c_f7_1.jpg:c_f8_1.jpg",1,1,1,881.22
"sub001","Stranger","Upright","Female","Target Absent",4,0,"c_f8_2.jpg","c_f6_1.jpg","none","c_f3_2.jpg","c_f7_1.jpg","none","c_f3_2.jpg:c_f6_1.jpg:c_f7_1.jpg:c_f8_2.jpg:none:none",0.91667,0,1,1285.9
"sub001","Stranger","Upright","Female","Target Absent",4,0,"c_f7_1.jpg","none","c_f5_1.jpg","c_f6_1.jpg","none","c_f8_2.jpg","c_f5_1.jpg:c_f6_1.jpg:c_f7_1.jpg:c_f8_2.jpg:none:none",0.86667,0,1,1409.8
"sub001","Stranger","Upright","Female","Target Absent",2,0,"none","c_f8_1.jpg","none","none","c_f5_2.jpg","none","c_f5_2.jpg:c_f8_1.jpg:none:none:none:none",0.93333,0,1,1097.1
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f5_2.jpg","c_f8_2.jpg","c_f1_1.jpg","c_f6_2.jpg","c_f7_1.jpg","c_f3_1.jpg","c_f1_1.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_1.jpg:c_f8_2.jpg",0.86667,0,1,1717.1
"sub001","Stranger","Upright","Female","Target Present",6,4,"c_f7_2.jpg","c_f5_2.jpg","c_f8_1.jpg","c_f2_2.jpg","c_f1_1.jpg","c_f3_1.jpg","c_f1_1.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f7_2.jpg:c_f8_1.jpg",0.95,1,1,1263.9
"sub001","Stranger","Upright","Female","Target Absent",2,0,"none","none","c_f5_2.jpg","none","none","c_f3_2.jpg","c_f3_2.jpg:c_f5_2.jpg:none:none:none:none",0.88333,0,1,613.17
"sub001","Stranger","Upright","Female","Target Absent",4,0,"c_f6_2.jpg","c_f1_1.jpg","none","c_f7_1.jpg","c_f8_1.jpg","none","c_f1_1.jpg:c_f6_2.jpg:c_f7_1.jpg:c_f8_1.jpg:none:none",0.9,0,1,1188.5
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f1_1.jpg","c_f5_1.jpg","c_f6_2.jpg","c_f7_2.jpg","c_f8_2.jpg","c_f3_1.jpg","c_f1_1.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f6_2.jpg:c_f7_2.jpg:c_f8_2.jpg",0.95,0,1,1100.5
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f6_1.jpg","c_f7_1.jpg","c_f5_1.jpg","c_f8_1.jpg","c_f3_2.jpg","c_f1_2.jpg","c_f1_2.jpg:c_f3_2.jpg:c_f5_1.jpg:c_f6_1.jpg:c_f7_1.jpg:c_f8_1.jpg",1,0,1,1495.7
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f1_2.jpg","c_f5_1.jpg","c_f8_2.jpg","c_f6_1.jpg","c_f7_2.jpg","c_f3_1.jpg","c_f1_2.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f6_1.jpg:c_f7_2.jpg:c_f8_2.jpg",0.86667,0,1,1523.7
"sub001","Stranger","Upright","Female","Target Present",6,2,"c_f5_2.jpg","c_f2_2.jpg","c_f7_2.jpg","c_f1_2.jpg","c_f3_1.jpg","c_f6_2.jpg","c_f1_2.jpg:c_f2_2.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_2.jpg",0.96667,1,1,1382.2
"sub001","Stranger","Upright","Female","Target Absent",6,0,"c_f3_1.jpg","c_f8_1.jpg","c_f7_2.jpg","c_f5_2.jpg","c_f6_2.jpg","c_f1_2.jpg","c_f1_2.jpg:c_f3_1.jpg:c_f5_2.jpg:c_f6_2.jpg:c_f7_2.jpg:c_f8_1.jpg",0.95,0,1,1798.2
"sub001","Stranger","Upright","Female","Target Present",6,5,"c_f3_2.jpg","c_f1_2.jpg","c_f7_2.jpg","c_f6_1.jpg","c_f2_1.jpg","c_f8_2.jpg","c_f1_2.jpg:c_f2_1.jpg:c_f3_2.jpg:c_f6_1.jpg:c_f7_2.jpg:c_f8_2.jpg",1,1,1,597.45
"sub001","Stranger","Upright","Female","Target Absent",4,0,"c_f7_2.jpg","c_f3_1.jpg","none","c_f5_1.jpg","c_f1_1.jpg","none","c_f1_1.jpg:c_f3_1.jpg:c_f5_1.jpg:c_f7_2.jpg:none:none",0.8,0,1,669.47
"sub001","Stranger","Upright","Female","Target Present",2,4,"c_f5_1.jpg","none","none","c_f2_1.jpg","none","none","c_f2_1.jpg:c_f5_1.jpg:none:none:none:none",0.86667,1,1,482.05
